user_id,product_id,product_name,rating,votes,helpful_votes,ID
1916,10660,The History of the Decline and Fall of the Roman Empire (Penguin Classics),5,29,19,110673
1584,132776,Eve's Bayou,5,12,11,254487
1916,74021,Postcards From the Edge,5,6,5,742825
1920,148712,The Bride of Frankenstein,4,0,0,92969
966,3038,Brave New World,5,28,27,154601
592,26004,The Silent Gondoliers,5,4,4,173189
1531,123421,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),4,2,0,434320
225,23,Collins Gem Irish Dictionary (Collins Gem),4,7,7,33741
844,67293,Round Trip,4,2,2,504076
1803,10087,A People's History of the Supreme Court,5,9,6,167981
1916,208652,Atlantis - The Lost Empire,4,3,0,114497
1456,53799,Killer Pancake,4,5,4,363027
757,31981,How I Accidentally Joined the Vast Right-Wing Conspiracy (and Found Inner Peace),4,3,2,436199
974,197700,You're The One,3,18,13,221462
690,192670,The Green Mile,5,14,1,306027
1260,48423,Emma (Dover Thrift Editions),3,4,0,635556
391,128859,"Tuesdays with Morrie : an old man, a young man, and life's greatest lesson",5,6,2,672864
264,36821,Lord of the Flies,5,0,0,167063
1286,70052,Fahrenheit 451,5,5,4,300955
1502,155216,The Crow,5,0,0,586479
1988,64663,The Hottest State : A Novel,1,20,13,583187
1916,16634,Short Stories: Five Decades (Phoenix Fiction),5,7,7,412564
1240,88330,Steam Train Ride,4,2,2,468338
266,91533,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",5,0,0,329213
1953,106578,I Know What You Did Last Summer,5,0,0,132770
450,30574,The Passion,5,9,4,380968
235,195346,I Hope You Dance,5,6,5,262863
889,73155,Kitchen Privileges : A Memoir,5,0,0,483138
1916,185300,"Great Recordings Of The Century - Beethoven: Symphony no 9 / Furtwangler, Schwarzkopf",5,11,10,232364
1179,214954,Spider-Man,5,11,10,346540
808,161481,Sister Act 2: Back In The Habit - Songs From The Motion Picture Soundtrack,5,2,2,54603
1938,204257,Ghost Ship (Widescreen Edition),3,1,1,594864
1183,207488,Josie and the Pussycats (PG Version),4,4,2,232718
1488,127329,"Last Girls, The Cass",4,6,2,75913
542,210105,The Last Castle,4,5,2,320494
1568,24562,Magic Kingdom for Sale--Sold! (Magic Kingdom of Landover),4,1,1,330301
638,158265,It (Eso),5,1,1,301565
70,144239,You Can Beat Depression: A Guide to Prevention & Recovery (Third Edition),5,9,9,431337
622,66429,The Noonday Demon: An Atlas of Depression,4,8,7,365482
1636,152135,Doctor Dolittle,4,3,3,119166
111,91539,Half Magic,5,0,0,584585
1000,85616,Superstar,4,1,0,197697
70,114479,Writing the Action Adventure Film: The Moment of Truth,5,3,2,469086
1246,27782,Timeline - Large Print,3,0,0,467949
1916,179758,Stupid Doo Doo Dumb,5,2,0,359024
958,201710,Lawrence of Arabia,5,3,3,204431
1502,198951,When Somebody Loves You,5,0,0,30874
349,41302,"How to Succeed in Business Without Working So Damn Hard: Rethinking the Rules, Reinventing the Game",4,2,2,141853
1111,184126,"Now, Vol. 1",3,0,0,719192
431,49022,A Mother's Way Romance Anthology,5,14,14,640700
642,24726,Fahrenheit 451,4,1,1,306787
874,81766,Holes (Thorndike Press Large Print Young Adult Series),5,13,12,551022
1502,29721,Stage Fright on a Summer Night (Magic Tree House #25),5,0,0,629268
889,219356,The Red Violin,4,1,1,504483
1120,157344,The Exorcist - Limited Edition Collector's Set,5,7,7,533924
1916,153973,When Nature Calls,5,1,1,514809
62,54136,Love at First Sight (Fanfare),2,3,0,133213
682,33855,Black Holes and Time Warps: Einstein's Outrageous Legacy (Commonwealth Fund Book Program),4,23,21,152374
606,37579,Managing the Future: 10 Driving Forces of Change for the '90s,4,4,3,612578
1075,54750,Spinning into Butter : A Play,4,6,5,335223
1502,132778,Marilyn Manson - Dead to the World,4,6,1,282430
918,134587,The Message: The Bible in Contemporary Language: Burgundy Bonded Leather,5,68,62,62733
464,63585,Where I'm Calling From : Selected Stories (Vintage Contemporaries),5,14,14,85481
88,213025,Traffic,3,4,0,332436
299,78370,Vanity Fair,3,5,1,308441
1296,192757,Roman Holiday (Special Collector's Edition),3,9,4,669946
488,110926,The Complete Word Study Old Testament: King James Version (Word Study Series),5,4,4,436274
100,29346,The Woman in White (Modern Library Classics),5,15,13,568413
1057,86654,The Road to Wellville,2,4,0,293584
176,101329,The Macarthur Study Bible,5,15,15,328018
1716,36483,Light in Shadow,5,17,12,322485
1916,52163,A Midsummer Night's Dream (Bantam Classics),5,0,0,143482
1916,85709,Everyday Science Explained,5,16,1,666793
1916,66667,ROWING AGAINST THE CURRENT: On Learning to Scull at Forty,5,9,6,693366
1916,150036,Humoresque,5,2,2,737271
1197,152115,Those Magnificent Men in Their Flying Machines,4,3,2,662960
664,214038,In a Word: Yes (1969 - ),5,0,0,124262
1294,163716,Goodbye Yellow Brick Road,5,2,2,175124
1658,215309,Harry Potter and the Sorcerer's Stone Gift Set With Fluffy Collectible,4,19,16,216476
1920,64428,Baseball : An Illustrated History,5,0,0,87405
1236,215137,"Star Wars - Episode II, Attack of the Clones (Widescreen Edition)",5,54,32,485786
453,53403,Don't Know Much About History (Don't Know Much About Series),4,30,30,457989
1608,200788,Kamen: The New Moon in the Old Moon's Arms,4,5,4,195905
625,218150,The Ring,4,3,1,502198
428,213405,The Rookie (Full Screen Edition),5,4,1,170225
1549,25999,Rough Music (Ballantine Reader's Circle),4,4,4,720359
500,64009,The World Jones Made,4,6,5,270588
856,23817,Fortune's Rocks : A Novel,3,2,2,361249
170,107610,Not Quite Dead Enough: A Nero Wolfe Mystery,4,9,9,169728
973,123962,We (Transaction Large Print Books),5,4,3,5498
220,30739,Beneath the Ashes: : An Alaska Mystery,4,3,2,283855
181,150980,The Eagle Has Landed,3,9,6,418787
1833,155421,Scotland: Beauty and Majesty,5,5,4,154845
1916,116481,"The Humanure Handbook: A Guide to Composting Human Manure (The Humanure Hand Book, 2)",5,7,6,488146
1028,9978,The Grapes of Wrath (Penguin Great Books of the 20th Century),4,7,7,652574
1916,205150,Now That's What I Call Music! 7,4,2,0,494488
1402,42206,The Bottoms,5,10,10,347825
1827,92016,The Three Musketeers (Bantam Classics),5,4,3,488977
1252,175607,Impossible Bird,4,0,0,691546
670,141114,The Assassination of Lumumba,5,7,7,142374
1916,34844,The Mask of Apollo : A Novel,5,1,1,354375
1680,188962,Natural Elements,5,6,6,644561
1658,157560,Flash Gordon Conquers the Universe,4,1,1,230169
1424,204594,Walt Disney Treasures - The Complete Davy Crockett Televised Series,5,2,0,258725
582,168668,Happy?,5,3,3,230355
1916,172179,Jay & The Americans - Greatest Hits [CEMA],5,1,1,680495
130,85588,Raiders of the Lost Ark (Widescreen Edition),5,0,0,44722
1998,202109,Miss Congeniality,4,1,0,333313
962,36261,The Breaker,4,3,2,148782
573,166295,Rachmaninoff: Piano Conce,5,2,2,34573
310,3825,One for the Money (Stephanie Plum Novels (Paperback)),5,90,67,337340
30,156118,Stand and Deliver,2,10,1,20085
1039,157505,"Star Wars - Episode I, The Phantom Menace (Widescreen Edition Boxed Set)",3,2,1,35000
644,29206,"Cracking the Regents Global History & Geography, 2000 Edition (Princeton Review Series)",4,1,0,116592
249,195796,The Simpsons Trick or Treehouse Box Set,5,3,3,185850
1498,198747,Beyond Tomorrow,4,5,5,372582
917,217503,Amélie,4,4,4,162268
646,71629,The Hours,5,10,9,241417
286,37687,The Eagle Catcher (Arapaho Indian Mysteries),5,3,3,736990
76,192924,Jurassic Park III (Widescreen Collector's Edition),3,2,1,710000
386,170798,It's Christmas Time,1,8,3,488897
1382,194109,A Bug's Life (Disney Gold Classic Collection),3,12,2,398228
597,43211,The Key to Rebecca (Signet),4,3,3,705945
1916,61104,Women Who Love Too Much,5,4,2,725549
1916,94456,Blood Brothers,4,2,0,638401
1510,155827,Planet of the Apes Collection (Widescreen Edition),4,20,19,5035
1502,10965,Corduroy (Picture Puffins),4,4,4,312796
408,153609,"I, Claudius",5,13,12,204693
638,100312,Mischief,3,4,3,391358
956,120465,Refuge (Mira),5,3,1,674397
1509,85108,The Postman,4,3,1,385529
880,71616,"Dune Messiah (Dune Chronicles, Book 2)",5,7,1,708899
873,98345,"Toms, Coons, Mulattoes, Mammies & Bucks: An Interpretive History of Blacks in American Films",5,6,5,163476
1216,184598,His Girl Friday,5,2,2,405896
145,28226,The Murder Book (Random House Large Print),5,4,2,511070
1916,30152,Good to Go : The Life And Times Of A Decorated Member Of The U.s. Navy's Elite Seal Team Two,5,1,0,743344
1916,20369,The Last Man on the Moon : Astronaut Eugene Cernan and America's Race in Space,5,1,1,744837
1459,201256,Soul Food,5,4,4,365888
1994,10058,My Family and Other Animals (Penguin Nature Classics),5,13,13,739240
510,44336,The Picture of Dorian Gray and Other Short Stories,5,3,2,368299
775,156347,Cube,4,9,7,532699
1916,53783,Night Frost,5,0,0,162774
1007,43165,Mindbend,4,2,2,400804
1908,170930,Jagged Little Pill,5,6,3,205952
1262,59445,The Eugenics Wars Vol I:  The Rise and Fall of Khan Noonien Singh (Star Trek),4,17,13,550601
159,67108,Zen and the Art of Motorcycle Maintenance : An Inquiry into Values,5,3,2,74140
1962,198795,Kid A (Limited Edition),3,0,0,276284
73,28497,In Cold Blood,5,4,2,19580
1916,191009,Making The Road,4,2,0,380613
1839,81681,Who Moved the Stone?,2,31,10,5936
1554,190521,Pinocchio (Disney Gold Classic Collection),5,7,6,115395
785,192943,Scary Movie 2,1,1,1,634049
638,11892,"The Gunslinger (The Dark Tower, Book 1)",3,4,3,490666
946,127659,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,5,25,21,693903
1504,129888,A Morbid Taste for Bones,5,12,11,717646
325,90203,James Madison: (The American Presidents Series),4,4,3,186268
1916,170084,Talking Heads: 77,5,0,0,126747
1216,189854,I Saw What You Did,4,0,0,464996
1617,158189,Gorgo,4,2,0,142568
61,157344,The Exorcist - Limited Edition Collector's Set,5,0,0,353719
70,112611,"The Complete Home Wellness Handbook: Home Remedies, Prevention, Self-Care",5,6,2,673083
85,57220,Alienist,4,1,1,271389
1979,165537,Butter 08,3,0,0,488884
1916,7688,Essentials of Management Information Systems (5th Edition),4,9,6,369988
58,210413,The Mummy Collection - The Mummy / The Mummy Returns (Widescreen Edition),3,5,4,360213
1556,166406,Born in the U.S.A.,5,3,3,283514
1374,146654,They Call Me Trinity,4,0,0,54940
1791,40021,Man and His Symbols,4,8,7,726498
1235,148452,"Tariki: Embracing Despair, Discovering Peace",4,51,44,188321
719,65776,The MORAL SENSE,4,10,7,575786
1061,97818,"Schizoid Phenomena, Object Relations, and the Self",2,17,10,262263
1264,184104,Phil Collins - Hits,4,4,3,198731
429,44311,Lady Chatterley's Lover,5,3,2,377537
1916,143070,"Trial, Tribulation & Triumph: Before, During, and After Antichrist",5,31,29,723727
142,37472,The One Minute Manager,4,21,18,497895
1951,190513,Mulan (Disney Gold Classic Collection),5,2,1,229093
476,78719,Arlington Road,4,2,2,409752
787,150957,My Cousin Vinny,5,0,0,548886
1909,44294,A Tale of Two Cities,5,4,4,200724
1916,85969,Phantasm,5,0,0,676852
571,215018,Bombay Dreams (2002 Original London Cast),5,4,1,162939
145,215504,Lathe of Heaven,5,8,3,737626
636,138965,Parallel Lies (Brilliance Audio on Compact Disc),4,7,7,684117
1473,134724,The Power of Now: A Guide to Spiritual Enlightenment,5,0,0,301050
1502,40196,"Thank You, Dr. Martin Luther King, Jr.!",4,0,0,306811
898,162031,Tattoo You,5,4,2,716572
288,38839,Harry Potter and the Goblet of Fire (Book 4),5,3,3,103842
1409,28672,The Road to Mars,3,3,1,448586
901,33611,Confessing a Murder,4,4,4,64604
79,192752,The Princess Bride,5,6,5,120839
1472,28168,The Last Precinct (Random House Large Print),3,8,7,641658
1916,172440,Richard Marx,3,1,0,513388
1916,31862,Anna of Byzantium,5,1,1,541979
1466,192789,High Fidelity,5,2,0,49924
399,53397,The Horse Whisperer,4,1,0,157146
1502,27206,Dominico,5,2,1,587849
689,184671,The Hot Years 1925-1930,3,0,0,483538
933,80706,Stir of Echoes,5,26,26,162330
1916,159157,Renegade Gentleman,5,2,2,683507
1360,28193,Back When We Were Grownups (Random House Large Print),5,21,20,44826
572,196334,East Is East,4,8,7,314955
1815,82104,Churchill Wanted Dead or Alive,5,0,0,551503
1808,191782,Cecilia Bartoli - The Vivaldi Album / Il Giardino Armonico,5,9,9,480865
1088,178107,El Dorado/Black gondola,5,8,6,278052
1777,144601,When Corporations Rule the World,2,17,6,617820
944,186821,Echo,5,3,3,410853
1226,80267,Psycho (Collector's Edition),5,5,3,100851
1502,9359,Billy,5,0,0,497884
1782,210704,2000 Year Old Man,3,1,1,491078
935,120599,Between Friends,2,2,1,724048
1142,85010,National Lampoon's Vacation (Full Screen Edition),4,0,0,153249
1248,165622,March of the Pigs [5 Tracks],4,0,0,665647
1271,181343,BBC Sessions,5,6,5,294925
138,206059,A Knight's Tale,3,3,2,661014
1389,9950,Bridget Jones's Diary,3,0,0,681883
1916,188006,Where Is My Mind: A Tribute to the Pixies,3,3,1,735302
726,100317,Among the Missing,4,3,2,168106
1943,197665,The Patriot,4,1,0,150579
1916,76702,Learn French the Fast and Fun Way: With French-English English-French Dictionary (Barron's Fast and Fun Way Language Series),4,14,11,377490
1502,171532,Robbin' the Hood,5,4,4,679308
514,40546,The Engines of God,2,5,0,9863
502,31202,The Day John Died,3,2,2,198648
251,169499,Relayer,3,4,0,220281
284,183924,The Story of the Ghost,4,4,3,467996
1508,192889,Dracula 2000,2,4,1,522969
1916,188411,Pride & Glory (With Bonus CD),5,3,1,341666
1194,36146,"Adventures of Huckleberry Finn: Complete Text With Introduction, Historical Contexts, Critical Essays (New Riverside Editions)",5,1,1,96134
863,133616,Atonement,5,9,3,92185
610,155083,Jeremiah Johnson,5,3,3,241721
501,164328,Opera Sauvage,5,13,13,577873
426,149170,Them!,4,3,3,435053
1916,10047,The Haunting,5,2,1,720764
1356,156546,Straw Dogs,5,7,7,86921
134,136830,Scepticism Inc.,5,6,4,28198
874,148857,"Star Trek - The Original Series, Episode 36: Wolf in the Fold",4,3,3,650209
1689,166500,Primitive Love,5,2,2,721770
1648,150586,Monty Python and the Holy Grail,4,0,0,342733
1916,79512,All over Me,5,3,3,715629
1502,29635,The School Skeleton (A to Z Mysteries),5,0,0,419544
1964,41335,The First Counsel,1,1,0,384912
1916,9817,Monkey Bridge,5,4,3,124309
248,192778,Galaxy Quest,5,2,2,533340
1749,44311,Lady Chatterley's Lover,3,12,9,27316
1502,94182,The Wind in the Willows (Tor Classics),4,2,2,558191
1151,35660,Sector 7 (Caldecott Honor Book),5,0,0,103784
1916,133507,At Home in Mitford (The Mitford Years),1,2,1,739973
1484,184763,Earth Wind & Fire: Greatest Hits,5,5,5,114253
1920,73891,The Captain's Peril (Star Trek),2,7,0,52546
1814,7269,Their Eyes Were Watching God,4,1,1,101575
1916,118620,The Little Soul and the Sun the Soundtrack,5,4,4,708892
947,4507,The Cunning of History,5,2,1,565608
1145,199931,Death Wish,4,5,5,618997
1502,200037,Natural Born Killers - Oliver Stone Collection,5,9,2,381084
1712,153250,Taxi Driver,5,5,2,206302
1053,160486,21 Hits Special Collection,5,5,4,116607
1477,1599,Moving Target,4,1,1,575841
1880,219512,The Lion King (Disney Special Platinum Edition Collector's Gift Set),5,1,0,522650
1565,103154,The Prince,5,2,1,350968
1753,158334,1984 (Spanish Language Edition),5,1,1,701806
1916,92662,Stage Rigging Handbook,4,1,1,380627
1836,167321,Wild Seed Wild Flower,5,2,2,461131
207,94397,The Free Lunch,5,14,12,160707
1916,159915,Orff-Schulwerk Volume 1: Musica Poetica,5,5,5,704425
1794,176330,Igor Stravinsky: The Great Ballets,5,3,3,494610
727,32675,The Circus Fire : A True Story of an American Tragedy,3,3,3,160288
327,192051,Affirmation,1,12,0,540617
1916,115026,A Soul in Place: Reclaiming Home As Sacred Space,5,24,20,118180
874,208749,American Pie 2 (Full Screen Collector's Edition),4,11,7,91671
1254,156246,Metallica: Cunning Stunts,5,5,3,413127
1502,194123,The Rescuers Down Under (Disney Gold Classic Collection),1,9,8,722066
184,185011,Experience Hendrix: The Best of Jimi Hendrix,5,2,1,413297
1371,218187,Ran (Masterworks Edition),5,8,7,636495
828,209914,Joy Ride,5,0,0,385771
1942,164665,Carmen-Fantasie,3,8,2,83639
583,32892,The Two Faces of Islam : The House of Sa'ud from Tradition to Terror,5,6,3,126744
1089,189424,Joan of Arc,5,1,1,581406
1502,216321,"Gilbert & Sullivan - The Pirates of Penzance / Kline, Ronstadt, Smith, Routledge, Delacorte Theater (Broadway Theatre Archive)",4,4,1,15508
1540,81815,Isle of Dogs (Thorndike Large Print Basic Series),5,16,5,661258
1954,187158,One Night Only (Includes Bonus CD),5,13,12,340646
1170,153516,The Prophecy,5,2,2,109403
1252,39533,Pictures of Perfection (Dalziel and Pascoe Mysteries (Paperback)),3,2,0,560335
1695,155134,Scream,5,1,1,575373
1916,148558,Making Sense of Japanese: What the Textbooks Don't Tell You,5,69,69,645204
755,20883,Adams Fall,5,3,2,660181
339,133397,Ender's Game (Fantastic Audio Series),5,0,0,232174
348,65275,The Old Man and The Sea,5,1,0,422268
805,192820,The Perfect Storm,3,1,0,354511
1658,170021,Tusk,5,4,4,335114
485,190339,Friday the 13th,5,2,2,56276
998,213403,The Little Mermaid Disney Read-Along,5,14,14,109152
1916,106625,The Dinosaur Alphabet Book (Jerry Pallotta's Alphabet Books),5,1,1,712183
1639,217265,Dinner Rush,4,8,8,310648
491,107215,"The Best, Worst, & Most Unusual : Noteworthy Achievements, Events, Feats & Blunders of Every Conceivable Kind",5,2,1,460873
668,123241,Supercop,4,3,2,264109
1453,57879,The Silmarillion,4,11,11,339857
1916,155143,Presumed Innocent,5,4,3,57799
1954,195491,Spicks & Specks,1,10,10,475492
381,44326,A Portrait of the Artist as a Young Man,5,5,4,699417
1844,99815,The Indwelling: The Beast Takes Possession (Left Behind No. 7),4,9,3,422995
364,196369,Karajan Memorial Concert - Mozart: Requiem / Claudio Abbado,1,1,1,2852
1130,80541,Conan the Barbarian - Collector's Edition,5,4,2,452898
1916,30108,Carried Away,2,5,5,727131
1000,192044,Pokemon: The First Movie,5,0,0,268992
294,77838,A Separate Peace (Cliffs Notes),5,1,1,166157
907,170400,Fleetwood Mac: Greatest Hits,5,2,1,714115
1240,35875,The Three Little Pigs,4,16,16,523119
322,86722,The Whole Wide World,4,32,30,177756
966,156821,His Girl Friday,5,7,7,644309
1716,54052,"Fortress Draconis (The DragonCrown War Cycle, Book 1)",5,16,5,362883
669,149773,All About Eve,2,21,3,74609
1502,187468,The Whole Shebang,1,9,0,206457
161,28173,The Blind Assassin (Random House Large Print),5,28,25,419670
1830,158136,The Beyond (Limited Edition),4,4,4,416262
834,152124,Avanti!,4,13,13,150004
1163,2733,Waiting for God,4,19,17,326253
280,1780,Chicken Soup with Rice: A Book of Months,5,2,2,562089
378,104058,Doing Nothing,2,5,3,118784
233,129464,Girl With a Pearl Earring (Wheeler Large Print Book Series),5,17,16,17040
1950,85364,Get Carter,4,1,1,399647
592,204098,Better Off Dead,4,6,2,188095
238,114064,Harry Potter and the Sorcerer's Stone,5,7,5,726874
1889,192666,Felicia's Journey,5,2,1,274276
566,56575,The Remorseful Day (Inspector Morse Mysteries (Hardcover)),5,4,4,638161
1245,66373,On Writing,5,4,3,332470
889,214997,About a Boy (Full Screen Edition),5,7,6,697793
578,78782,Under the Tuscan Sun,3,4,4,239349
1110,54373,A Painted House,5,11,9,506106
1502,205809,The Hobbit,5,3,2,670151
1225,192623,Natural Born Killers,2,15,4,342403
1916,53849,Blue Mars (Mars Trilogy),2,1,0,699944
207,165433,Best of Acid Jazz,4,9,9,199240
1798,157981,The Ninth Gate,3,5,3,588472
1916,148635,Silent Running,4,33,32,408436
992,29226,The Dying Ground : A Hip-Hop Noir Novel (Maceo Redfield Mysteries),3,6,4,448627
374,132909,Critiques of God: Making the Case Against Belief in God,5,37,9,725147
776,175499,Five Days in July,5,1,0,70760
1776,192312,At the Close of a Century,5,1,0,442608
265,48487,Dracula (Dover Thrift Editions),5,5,4,445260
556,153444,Two Women (La Ciociara),1,6,5,617193
427,35306,Curious George Plays Baseball,5,7,6,456358
251,30100,Notes from a Small Island,5,4,3,72485
1191,25802,The Skies of Pern,5,2,2,203257
468,22344,The Wild Shore : Three Californias (Wild Shore Triptych),5,3,3,74058
1916,148663,Battlestar Galactica,1,8,2,737643
872,9979,Heart of Darkness (Penguin Great Books of the 20th Century),4,2,1,593289
502,57393,Midnight in the Garden of Good and Evil,5,1,0,404066
157,200293,Boys and Girls,1,0,0,100080
1203,212951,The Swarm,5,5,4,469162
1976,74424,December 6: A Novel,5,6,6,637949
1962,202612,No More Shall We Part,5,1,1,705580
1792,49584,Confederacy of Dunces,5,5,4,421554
656,201579,7 [Bonus Tracks],1,6,4,195532
1375,172542,"Past Masters, Vol. 2",5,8,7,631803
1586,171456,My Life,5,4,4,83799
1916,3013,Ten Stupid Things Men Do to Mess Up Their Lives,5,4,2,622133
1013,204760,The Wicker Man,5,9,6,122237
1916,175445,Life,5,0,0,624592
1098,210605,Live in New York City  (Multichannel/Stereo),4,1,1,666879
738,153524,Pulp Fiction,5,2,2,93388
295,172144,Back to Back Hits,3,0,0,274534
1273,73285,"The Romulan Way (Star Trek, No 35/Rihannsu Book 2)",4,0,0,247012
1786,82011,The Whitechapel Horrors,4,2,2,339135
1916,63245,The Way of the Wizard : Twenty Spiritual Lessons for Creating the Life You Want,5,3,2,703805
914,157635,Mumford,4,6,4,81558
1056,155095,Dirty Harry,5,6,6,448265
20,217292,fear dot com,1,2,0,318649
1716,147583,Accidents Waiting to Happen,4,4,2,23737
1064,34717,Politics of Experience,4,7,6,471510
985,89747,The Road to Home,5,3,3,396443
1466,154597,Beavis and Butt-Head Do America,5,5,5,147288
1471,25895,"Playful Parenting:  A Bold New Way to Nurture Close Connections, Solve Behavior Problems, and Encourage Children's Confidence",5,20,20,339714
1587,1272,The Poisonwood Bible,4,5,5,420136
606,118496,The John Wooden Pyramid Of Success,5,20,20,180812
1502,209885,Johnny Tsunami,5,3,2,433575
286,37443,The Hollow (Hercule Poirot Mysteries (Paperback)),4,0,0,599944
1916,78884,Digital Darwinism,5,1,0,318191
1111,192584,Now That's What I Call Music! 3,3,0,0,248012
1316,212349,Orange County,2,1,0,723051
1521,59022,The Secret Life of Bees,4,0,0,88580
400,200090,Spartacus,5,5,4,78329
617,96866,Wild Highland Rose (Zebra Splendor Historical Romances),4,2,2,136933
186,149281,Three O'Clock High,4,3,3,452194
1371,156552,A Night at the Roxbury,1,11,2,184205
1544,77821,The Picture of Dorian Gray (Cliffs Notes),4,4,2,344423
279,60561,Someone to Watch Over Me,3,2,0,458411
61,166414,Infidels,4,2,2,287134
1502,82447,"Cheetah Girls, The: It's Raining Benjamins - Book #6 (Cheetah Girls)",5,3,2,200055
1766,70016,Empire Falls,5,5,3,670864
1916,18035,"The Art and Architecture of Islam, 1250-1800 (The Yale University Press Pelican Histor)",5,14,6,371743
1696,13634,A Philosophical Enquiry into the Origin of Our Ideas of the Sublime and Beautiful (Oxford World's Classics),5,13,13,475550
1920,149729,Fantastic Voyage,5,1,1,472974
1151,27057,The Collector of Moments,5,4,4,201962
501,213245,Dragonfly,4,7,7,468435
550,140539,The Hitler Options: Alternate Decisions of World War II (Greenhill Military Paperbacks.),4,7,7,363480
1916,174783,Oscar Peterson Xmas,5,8,8,560695
961,192330,National Lampoon's Loaded Weapon 1,4,2,2,621129
1590,192946,Final Fantasy - The Spirits Within (Special Edition),5,2,1,552849
1418,213797,Love Songs and Lullabies,5,8,7,28591
43,210192,Lenny,5,4,3,332379
1162,57540,Life Is So Good,5,65,63,252120
1464,6459,Human Factors Design Handbook,2,7,7,89202
1887,25244,The Killer Angels,5,0,0,37692
1953,39815,I Know What You Did Last Summer,5,0,0,96803
1504,77761,"Betty Crocker's Cookbook : Everything You Need to Know to Cook Today (Betty Crocker's Cookbook, 9th ed)",5,55,54,15413
787,218526,Ghost In The Machine [Digipak],3,4,2,736483
1508,23812,1st to Die: A Novel (Women's Murder Club (Hardcover)),3,2,0,468923
1405,69378,Open Society and Its Enemies (Volume 2),5,6,6,549298
1522,83763,"The Return of the King (The Lord of the Rings, Book 3)",5,2,1,703283
932,184930,The Wild Bunch,3,17,3,661394
347,156381,Defending Your Life,5,3,2,662895
1318,170925,It Matters to Me,5,1,1,607353
1916,86028,Bound for Glory,5,1,1,147123
1916,15466,"The Manufactured Crisis: Myths, Fraud, and the Attack on America's Public Schools",4,23,15,608650
1916,121890,"The Secret of the Caves (The Hardy Boys Mystery Stories , No 7)",5,3,1,648343
157,143172,The 7 Habits of Highly Effective People,5,3,0,148956
1440,36021,Jin Woo,5,5,5,88160
1718,153254,Earth vs. the Flying Saucers,4,8,8,4441
1016,149596,Pal Joey,4,2,2,583363
1916,7031,"Troubleshooting, Maintaining, and Repairing PCs (with CD-ROM)",5,8,7,724803
954,211066,American Recordings,5,4,4,474843
1916,127018,Players Guide for Changeling: The Dreaming,5,0,0,460368
1483,79599,Rush Hour (New Line Platinum Series),4,1,1,259903
141,47886,A Shropshire Lad (Dover Thrift Editions),4,2,1,32423
1976,64222,Nobody's Fool (Vintage Contemporaries),5,13,13,487669
209,205391,Marathon Man,4,5,4,724983
1598,218049,Fahrenheit 451,2,13,2,686048
1916,101930,Lonely Planet Thailand (8th ed),3,30,3,544041
1962,154181,Independence Day,2,6,2,94491
469,123093,Chicken Soup for the Unsinkable Soul (Chicken Soup for the Soul),5,6,5,319536
1821,156003,Gone With the Wind,5,3,3,366969
380,86681,Last Action Hero,5,0,0,628519
970,188959,By Request,5,2,2,503114
1514,154952,True Romance (Unrated Director's Cut),4,0,0,566861
1785,121789,"The Fellowship of the Ring (The Lord of the Rings, Book 1)",5,2,1,479517
1347,73022,"Chronicles, Vol. 1",2,23,5,190337
967,72221,The King of Torts,4,2,1,297135
1502,195822,The Omen Collection,5,9,1,518455
1348,207957,Jurassic Park III (Full Screeen Collector's Edition),3,0,0,291841
349,126402,CEO Logic : How to Think and Act Like a Chief Executive,3,6,5,671506
1436,41980,Who Will Run the Frog Hospital?,3,14,2,382052
994,3439,Veronika Decides to Die,5,2,2,113925
874,80857,Essential Spider-Man Vol. 5,5,23,23,517481
648,27768,Snow Falling on Cedars,1,12,8,261837
1984,208534,The Fast and the Furious,4,4,2,158135
1502,38258,The Bear and the Dragon (Jack Ryan Novels),3,0,0,689418
1590,129800,"Ceres: Celestial Legend, Vol. 1",5,1,0,387918
897,32481,Sister of My Heart,5,20,20,419152
1313,79597,American History X,5,4,2,113598
662,197354,Late Night Christmas Eve,5,5,4,64881
1264,2434,Prey,3,2,2,311432
1130,153758,Sudden Death,4,2,2,711897
541,219033,From the Terrace,5,9,7,316971
1131,140085,"Louisbourg 1758: Wolfe's 1st Seige (Campaign, 79)",5,6,5,392626
487,73755,Dreamcatcher,4,2,1,640719
1662,194102,The Fox and the Hound,5,5,5,85537
299,217110,Traffic - Criterion Collection,5,2,2,366889
1916,164534,Star Time,5,1,1,708281
1916,102942,"The Lion, the Witch and the Wardrobe",4,0,0,703189
1469,166177,Another Mother Further,5,3,1,392022
1716,38321,Smokeout,5,2,2,570535
1580,2966,Divine Secrets of the Ya-Ya Sisterhood: A Novel,4,0,0,213296
1395,42646,The China Bride,5,1,1,453658
1502,11824,"Seeker (Sweep, 10)",4,1,1,182020
1916,5961,Switchmode Power Supply Handbook (McGraw-Hill Handbooks),4,8,7,663309
605,157991,Star Trek II - The Wrath of Khan,5,0,0,470636
1391,128320,Modern Sex : Liberation and Its Discontents,4,19,19,412956
440,196485,Westworld,4,4,4,135541
179,149322,La Mision,5,17,15,565614
1916,185021,"Bop, Bop Dinosaur",5,0,0,739463
